energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
475.4,0.1,0.0033,0.00066,,825.94,,350.53,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
480.9,0.3,0.0015,0.0004242640687119285,,823.22,,342.51,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
493.4,0.2,0.0027,0.0008072174428244227,,823.22,,329.83,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
506.9,0.2,0.0024,0.0007683749084919419,,787.14,,280.19,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
516.7,0.2,0.0036,0.0009372299611087986,,846.41,,329.83,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
524.8,0.2,0.0048,0.0013159027319676786,,867.33,,342.51,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
533.1,0.3,0.0021,0.0018483506160899236,,867.33,,334.30,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
537.2,0.2,0.0036,0.0007199999999999999,,823.22,,286.07,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
537.2,0.2,0.0021,0.00041999999999999996,,867.33,,329.83,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
539.8,0.2,0.0066,0.0019980990966416055,,825.94,,286.07,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
545.4,0.4,0.00033,0.00011160645142642965,,825.94,,280.19,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
552.3,0.2,0.003,0.000848528137423857,,787.14,,234.779,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
556.3,0.3,0.0012,0.00038418745424597094,,842.25,,286.07,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
568.94,0.11,0.0549,0.012512409839835011,,803.77,,234.779,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
576.1,0.4,0.0012,0.00038418745424597094,,905.9,,329.83,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
581.3,0.4,0.0015,0.0004242640687119285,,867.33,,286.07,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
592.3,0.4,0.0036,0.0011525623627379128,,926.56,,334.30,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
596.9,0.4,0.0009,0.00034985711369071805,,926.56,,329.83,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
600.7,0.4,0.0006,0.00019209372712298547,,943.27,,342.51,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
607.6,0.3,0.0024,0.0007683749084919419,,842.25,,234.779,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
613.6,0.4,0.0012,0.00038418745424597094,,943.27,,329.83,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
632.7,0.3,0.0024,0.0007683749084919419,,867.33,,234.779,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
663.7,0.3,0.0012,0.00038418745424597094,,787.14,,123.737,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
671.9,0.4,0.0006,0.00019209372712298547,,957.73,,286.07,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
682.3,0.3,0.0009,0.00034985711369071805,,,,,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
694.6,0.3,0.0009,0.00034985711369071805,,,,,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
708.3,0.3,0.0015,0.0004242640687119285,,787.14,,79.652,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
723.1,0.4,0.0435,0.010568348972285122,,846.41,,123.737,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
724.15,0.05,0.0156,0.003936292672045614,,803.77,,79.652,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
737.4,0.3,0.00099,0.0003111334118991401,,787.14,,50.093,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
742.4,0.3,0.0012,0.00038418745424597094,,803.77,,61.447,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
746.3,0.05,0.0219,0.004994436905197622,,825.94,,79.652,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
753.65,0.05,0.0105,0.002580697580112788,,803.77,,50.093,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
757.2,0.05,0.0102,0.002720588171701112,,787.14,,29.859,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
762.6,0.2,0.0027,0.0008072174428244227,,842.25,,79.652,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
765.8,0.9,0.0243,0.00542029519491328,,846.41,,79.652,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
775.83,0.05,0.462,0.10277528885875242,,825.94,,50.093,,,,,,87,136,Fr,,0,,3/2(-),22.00,,7,m,1320,4.2,B-,99.994,,1149.1,8,88,135,Ra,1-May-2001,E. BROWNE,2026-08-01
