energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
997.246,0.014,0.13,0.004,,2539.672,,1542.4438,E1(+M2),-0.03,5,4.91E-4,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1018.94,0.04,0.0142,0.0007,,2561.284,,1542.4438,M1+E2,-0.6,4,0.00123,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1050.4,0.3,0.0076,0.001,,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1074,0.12,0.0009,0.0005,,1731.41,,657.51,E2,,,9.74E-4,,47,63,Ag,,0,,1+,24.56,,11,s,24.56,0.11,B-,99.7,0.06,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1085.447,0.014,0.073,0.004,,2561.284,,1475.7900,E2,,,9.52E-4,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1117.48,0.03,0.0494,0.0009,,2659.857,,1542.4438,E1,,,4.01E-4,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1125.709,0.02,0.0308,0.0013,,1783.491,,657.7621,M1+E2,0.28,4,1.01E-3,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1125.8,0.11,0.0153,0.0009,,1783.33,,657.51,M1+E2,0.28,4,1.01E-3,,47,63,Ag,,0,,1+,24.56,,11,s,24.56,0.11,B-,99.7,0.06,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1163.19,0.05,0.075,0.023,,2705.668,,1542.4438,M1+E2,-0.03,8,9.56E-4,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1164.98,0.07,0.044,0.003,,2707.397,,1542.4438,M1(+E2),+0.3,LT,9.48E-4,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1186.3,0.12,0.0027,0.0006,,2662.02,,1475.78,[E2],,,7.92E-4,,47,63,Ag,,0,,1+,24.56,,11,s,24.56,0.11,B-,99.7,0.06,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1186.7,0.1,0.00163,0.00005,,2662.50,,1475.7900,[E2],,,7.92E-4,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1251.06,0.04,0.027,0.003,,2793.420,,1542.4438,[M1],,,8.27E-4,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1300.07,0.07,0.0191,0.0007,,2842.62,,1542.4438,E1(+M2),0.0,1,3.93E-4,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1334.348,0.016,0.143,0.005,,2876.808,,1542.4438,E2,,,6.48E-4,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1384.2931,0.002,25.1,0.5,,2926.7465,,1542.4438,M1+E2,-0.44,1,6.82E-4,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1420.29,0.1,0.027,0.004,,2078.485,,657.7621,E1(+M2),0.01,8,4.32E-4,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1421.4,0.13,0.0022,0.0005,,2078.81,,657.51,E1(+M2),0.01,8,4.32E-4,,47,63,Ag,,0,,1+,24.56,,11,s,24.56,0.11,B-,99.7,0.06,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1465.6,0.1,,,,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1473.1,1.1,,,,1473.07,,0.0,E0,,,,,47,63,Ag,,0,,1+,24.56,,11,s,24.56,0.11,B-,99.7,0.06,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1475.7792,0.0023,4.08,0.05,,1475.7900,,0.0,E2,,,5.77E-4,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
1475.8,0.13,0.0049,0.0004,,1475.78,,0.0,E2,,,5.77E-4,,47,63,Ag,,0,,1+,24.56,,11,s,24.56,0.11,B-,99.7,0.06,2890.7,13,48,62,Cd,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-07-24
